video_id,description,creation_time,duration,author_id,username,nickname,music_id,song_title,music_author_name,diggs,shares,comments,plays
6.97E+18,You have to do this!! It’s so cute! ❤️,1623181644,9,1.54E+17,paigemackenzie,Paige Mackenzie ,6.93E+18,original sound,Klaus Mikaelson,17500,22,73,74900
6.97E+18,Life is hard 😭 #comedy #relatable #foryoupage,1623097446,10,1.54E+17,paigemackenzie,Paige Mackenzie ,6.85E+18,original sound,Cardi B FanPage,8778,27,49,44500
6.97E+18,How dare she! @__hunterpaige__,1623000565,5,1.54E+17,paigemackenzie,Paige Mackenzie ,6.97E+18,siennas legal team,Tik Toker,25600,43,139,137300
6.97E+18,Stitch this and show me your favorite summer memories! ￼#bodylanguage #countrymusic #summer #stitch,1622925356,19,1.54E+17,paigemackenzie,Paige Mackenzie ,6.96E+18,Body Language (feat. The Swon Brothers),Blake Shelton,9442,13,70,49100
6.97E+18,How dare she forget about me 🙄 #dog #puppys #foryoupage #good4u,1622837669,15,1.54E+17,paigemackenzie,Paige Mackenzie ,6.96E+18,good 4 u,mommy,422700,1406,2268,1500000
6.97E+18,I just can’t help it 🤷‍♀️,1622833499,6,1.54E+17,paigemackenzie,Paige Mackenzie ,6.87E+18,What a time by Niall Horan and Julia Michaels,ana.tpwk,17200,33,120,83800
6.97E+18,I’m just encouraging you ☺️ @__hunterpaige__,1622755363,10,1.54E+17,paigemackenzie,Paige Mackenzie ,6.94E+18,Bretman Rock x MTV_You Can Do It,MTV,21300,31,70,121000
6.97E+18,So which do we like better?￼,1622754334,13,1.54E+17,paigemackenzie,Paige Mackenzie ,6.96E+18,All I Know So Far,P!nk,38700,9,320,175000
6.97E+18,This is your sign to go ride some Rollercoaster 🎢 #SarahProctor  #Lost #SarahProctorLost #sixflags #rollercoaster,1622669856,24,1.54E+17,paigemackenzie,Paige Mackenzie ,6.96E+18,Lost,Sarah Proctor,31200,76,318,168500
6.97E+18,So close so close 😬￼,1622658255,10,1.54E+17,paigemackenzie,Paige Mackenzie ,6.95E+18,Original sound,Titus Wright,47600,16,59,211100
6.97E+18,All ready and nowhere to go 🤠 ￼#beachcowboy #ootd #transition,1622583285,10,1.54E+17,paigemackenzie,Paige Mackenzie ,6.95E+18,Beach Cowboy,Brian Kelley,15000,3,87,74300
6.97E+18,Okkkk weird...,1622574458,7,1.54E+17,paigemackenzie,Paige Mackenzie ,6.72E+18,Fireflies (Owl City Tribute),The Greatest Hit Squad,44600,18,91,185800
6.97E+18,He’s pretty much used to it by now 😁😂￼,1622484336,13,1.54E+17,paigemackenzie,Paige Mackenzie ,6.94E+18,Wavin Flag,LÍCIA,39900,15,64,174700
6.97E+18,You have to admit we’ve all done this 🤷‍♀️,1622394516,8,1.54E+17,paigemackenzie,Paige Mackenzie ,6.78E+18,original sound,phoebs,84100,829,1116,454800
6.97E+18,🤫 @jacemcqueary,1622313679,8,1.54E+17,paigemackenzie,Paige Mackenzie ,6.95E+18,SZAS VERSE KISS ME MORE,✨ SZA FANPAGE ✨,29800,47,110,154200
6.97E+18,Not sure if this actually works 🤷‍♀️,1622310217,5,1.54E+17,paigemackenzie,Paige Mackenzie ,6.43E+18,Good Day ,Nappy Roots,52900,12,81,251300
6.97E+18,"RUN and get one now, the best Date idea ❤️ #summer #pool #foryoupage #dateidea @jacemcqueary",1622230126,17,1.54E+17,paigemackenzie,Paige Mackenzie ,6.96E+18,good 4 u,Olivia Rodrigo,470900,17400,9709,2700000
6.97E+18,I told him I’d buy him Chick-Fil-A for this... 😂😂😂 @jacemcqueary,1622143085,14,1.54E+17,paigemackenzie,Paige Mackenzie ,6.90E+18,Desperado Slowed - Remix,Eduardo Luzquiños & RH Music,63500,40,123,364300
6.97E+18,Getting dressed up just makes you feel better 😘 @laurenalaina #sponsored,1622064591,12,1.54E+17,paigemackenzie,Paige Mackenzie ,6.86E+18,Getting Over Him,Lauren Alaina,15300,17,57,86000
6.97E+18,Sorry but it just looks so good 🤷‍♀️☺️ @jacemcqueary,1622055505,19,1.54E+17,paigemackenzie,Paige Mackenzie ,6.82E+18,original sound,Jo,324900,1551,1085,1700000
6.97E+18,Always come back for the food!!! #comedy #food #parents #mom #dad #foryoupage,1621973768,11,1.54E+17,paigemackenzie,Paige Mackenzie ,6.79E+18,original sound,Kayla Freitas,400600,3266,354,2400000
6.97E+18,Just skiing in May no biggy 🎿 #skichallenge,1621883582,12,1.54E+17,paigemackenzie,Paige Mackenzie ,6.94E+18,Ski,Young Stoner Life & Young Thug & Gunna,19600,11,41,103900
6.97E+18,Careful or the coffee maker goes!!! #comedy #mom #castaway #TWDSurvivalChallenge,1621794920,11,1.54E+17,paigemackenzie,Paige Mackenzie ,6.95E+18,Beach Bunny by Cloud 9,Quinn ,37600,28,80,171700
6.97E+18,I going to have to just pass...,1621706080,15,1.54E+17,paigemackenzie,Paige Mackenzie ,6.95E+18,original sound,Michael Alexander,89900,3860,414,942300
6.96E+18,Get Ready With Me!! 💄 #countrymusic #ootd #getready,1621621639,22,1.54E+17,paigemackenzie,Paige Mackenzie ,6.95E+18,Tequila Talkin',Kameron Marlowe,30900,28,94,168200
6.96E+18,She said “Umm that’s MINE!!”,1621538896,15,1.54E+17,paigemackenzie,Paige Mackenzie ,6.82E+18,original sound,Jo,28200,124,68,155600
6.96E+18,I just don’t know... 😬,1621453739,6,1.54E+17,paigemackenzie,Paige Mackenzie ,6.96E+18,original sound,tc,32500,294,106,343300
6.96E+18,Yeahhhhh i’m still a little mad about this one￼,1621364414,7,1.54E+17,paigemackenzie,Paige Mackenzie ,6.95E+18,SZAS VERSE KISS ME MORE,✨ SZA FANPAGE ✨,32600,77,87,219000
6.96E+18,My mind blocks everything out when he starts talking about sports￼￼ @jacemcqueary,1621281240,6,1.54E+17,paigemackenzie,Paige Mackenzie ,2.47E+17,Oh look a shoe,f a i t h,23100,39,63,133100
6.96E+18,It’s ok I’m ok ahahaha,1621194517,10,1.54E+17,paigemackenzie,Paige Mackenzie ,6.72E+18,Fireflies (Owl City Tribute),The Greatest Hit Squad,36800,20,115,182100
6.96E+18,"Yep, I know I’m a great chef 😉 #cookingupabeat #ChefBlast  #RamsayReacts #ad @gordonramsayofficial Link in bio 🌶💥🍳",1621101838,29,1.54E+17,paigemackenzie,Paige Mackenzie ,6.96E+18,The Chef Blast Beat,Ricky Desktop,15500,18,65,91700
6.96E+18,Who are you texting?!?!? @jacemcqueary,1621099049,14,1.54E+17,paigemackenzie,Paige Mackenzie ,6.87E+18,original sound,Owen,26800,37,55,128300
6.96E+18,What have I turned into...,1621025372,14,1.54E+17,paigemackenzie,Paige Mackenzie ,6.95E+18,Where The Soul Never Dies,Leslie Jordan & Dolly Parton,41400,52,256,171300
6.96E+18,Ready for summer to start!! ☀️,1620938370,19,1.54E+17,paigemackenzie,Paige Mackenzie ,6.95E+18,when was it over? (feat. Sam Hunt),Sasha Sloan,22200,9,89,113800
6.96E+18,I said I would never call my boyfriend babe… Well here I am ￼,1620932899,8,1.54E+17,paigemackenzie,Paige Mackenzie ,6.95E+18,Beach Bunny by Cloud 9,Quinn ,24400,19,47,143500
6.96E+18,Who remembers when people tried to flex having AirPods￼?? 🤣 #fyp #clone #twins,1620849030,14,1.54E+17,paigemackenzie,Paige Mackenzie ,6.64E+18,Headphones in 2019,Nathan Evan,20300,16,67,98900
6.96E+18,Well I found out what it does 🤷‍♀️😁,1620762906,8,1.54E+17,paigemackenzie,Paige Mackenzie ,6.76E+18,Im feeling good,#CrypticSounds,24300,53,123,132300
6.96E+18,Now I’m ready for bed ☺️ #TheBreaks #SarahProctor #TheBreaksRemix,1620760955,15,1.54E+17,paigemackenzie,Paige Mackenzie ,6.95E+18,The Breaks (Joey Pecoraro Remix),Sarah Proctor & Joey Pecoraro,37000,18,56,190700
6.96E+18,I promise they do like hanging with me... well I think 🤷‍♀️,1620680626,15,1.54E+17,paigemackenzie,Paige Mackenzie ,6.95E+18,original sound,Lauren Browne,51600,143,93,229800
6.96E+18,"Ahhh dang it, I fail everytime 🤦‍♀️ @jacemcqueary",1620581147,9,1.54E+17,paigemackenzie,Paige Mackenzie ,6.95E+18,Levitating,Dua Lipa,43700,218,112,194600
6.96E+18,They’re just so nice and easy ☺️,1620498744,10,1.54E+17,paigemackenzie,Paige Mackenzie ,6.95E+18,you want me....crickets,isabella 🥸,29100,25,57,141400
6.96E+18,I got your back… From right here￼,1620329817,8,1.54E+17,paigemackenzie,Paige Mackenzie ,6.95E+18,original sound,Dre,23000,118,94,127300
6.96E+18,Midweek karaoke￼ ￼🎤,1620247215,15,1.54E+17,paigemackenzie,Paige Mackenzie ,6.93E+18,NO SAD SONGS,Niko Moon,17200,21,79,93500
6.96E+18,￼Deny Deny... 😉,1620239178,10,1.54E+17,paigemackenzie,Paige Mackenzie ,6.93E+18,DENY,Boslen & Tyla Yaweh,31500,7,45,131100
6.96E+18,Head over to @efultimatebreak website for your chance to win! ✨ #INeedAnUltimateBreak,1620158083,29,1.54E+17,paigemackenzie,Paige Mackenzie ,6.96E+18,original sound,Paige Mackenzie ,10100,14,84,66600
6.96E+18,This is the first dance I’ve done all year LOL￼,1620151051,8,1.54E+17,paigemackenzie,Paige Mackenzie ,6.95E+18,Wasp x Caroline,Kuya Magik,70800,89,198,391000
6.96E+18,A Dress...,1620071583,12,1.54E+17,paigemackenzie,Paige Mackenzie ,6.92E+18,original sound,Julian Burzynski,235100,228,373,1400000
6.96E+18,There wasn’t enough time to put all the pictures in :(￼,1619978632,7,1.54E+17,paigemackenzie,Paige Mackenzie ,6.95E+18,YooHoo... Follow me,Thomas Johnson,42800,54,96,262900
6.96E+18,I’ll take care of you 😘,1619809782,8,1.54E+17,paigemackenzie,Paige Mackenzie ,6.54E+18,original sound,Rubes x,39500,44,136,217000
6.96E+18,There it is 😁😁 #fyp,1619724750,6,1.54E+17,paigemackenzie,Paige Mackenzie ,6.58E+18,original sound,amayasayes,21400,37,88,123600
6.96E+18,Oops... Sorry looks like mom doesn’t really like you￼ @connorfinnerty_,1619636764,13,1.54E+17,paigemackenzie,Paige Mackenzie ,6.72E+18,original sound,Nathan Evan,81000,35,85,503600
6.96E+18,Grab a bracelet and get your animal from @wildlifecollections so we can match!🐘￼ #sponsored #seaturtles #elephants #polarbear,1619556678,15,1.54E+17,paigemackenzie,Paige Mackenzie ,6.86E+18,Levitating,Dua Lipa,16300,19,53,103300
6.96E+18,Yeah I have a problem… ahaha jk ￼,1619546949,10,1.54E+17,paigemackenzie,Paige Mackenzie ,6.72E+18,thats not a reliable source,hailey,24700,21,78,128400
6.95E+18,Is this the same for you or the other way around?!? ✨￼,1619287692,15,1.54E+17,paigemackenzie,Paige Mackenzie ,6.95E+18,original sound,n.mxo_,140400,657,1948,732900
6.95E+18,But like the songs are always sooo good￼ 🤷‍♀️😁,1619221688,15,1.54E+17,paigemackenzie,Paige Mackenzie ,6.70E+18,Austin,Blake Shelton,19400,33,83,109500
6.95E+18,Not even kidding I’ve had this conversation ahaha #fyp,1619204441,14,1.54E+17,paigemackenzie,Paige Mackenzie ,6.94E+18,Wavin Flag,LÍCIA,26700,13,110,146200
6.95E+18,Happy Earth Day 🌎 Make sure to do your part to keep it clean and beautiful 😘￼￼ #Ecohacks,1619121289,13,1.54E+17,paigemackenzie,Paige Mackenzie ,6.94E+18,The Kiss Of Venus,Paul McCartney & Dominic Fike,15300,9,104,90100
6.95E+18,💇‍♀️,1619117565,10,1.54E+17,paigemackenzie,Paige Mackenzie ,6.75E+18,No Face No Case - Vinny West,Madi Claire,47400,31,174,216100
6.95E+18,Yeahhhh 😭😭,1618942547,10,1.54E+17,paigemackenzie,Paige Mackenzie ,6.93E+18,Three Little Birds,Kyle,50000,83,144,224400
6.95E+18,Oh no my earring 💎😳 @its_viviemyrick,1618861859,12,1.54E+17,paigemackenzie,Paige Mackenzie ,6.66E+18,my earrings gone,flighthouse,41600,73,90,208800
6.95E+18,Bye bye...,1618772417,18,1.54E+17,paigemackenzie,Paige Mackenzie ,6.89E+18,original sound,Johnny Sibilly,293300,857,768,1900000
6.95E+18,Hahaha I got my Grandpa 😂,1618680864,11,1.54E+17,paigemackenzie,Paige Mackenzie ,6.89E+18,original sound,Asher,37800,44,63,188800
6.95E+18,Evening views 🌅,1618607678,15,1.54E+17,paigemackenzie,Paige Mackenzie ,6.94E+18,Feels (feat. Khalid),Watts & Khalid,13200,9,91,77700
6.95E+18,I mean it’s best if you watch it all at once 🤷‍♀️😁,1618599565,13,1.54E+17,paigemackenzie,Paige Mackenzie ,6.94E+18,Wavin Flag,LÍCIA,294500,1446,3756,1500000
6.95E+18,Yeah no we aren’t going down that road 🙄 @corbin.brock,1618511324,7,1.54E+17,paigemackenzie,Paige Mackenzie ,6.87E+18,original sound,Katalyst_224,39700,37,183,206300
6.95E+18,He also made my brothers headboard and the kitchen table 😁,1618430803,15,1.54E+17,paigemackenzie,Paige Mackenzie ,6.78E+18,Blue Blood,Heinz Kiessling & Various Artists,60400,36,128,259200
6.95E+18,Yeahhh we gotta work on this￼... 🤦‍♀️,1618339682,9,1.54E+17,paigemackenzie,Paige Mackenzie ,6.94E+18,Yoga,Llusion & salem ilese,46900,27,82,235600
6.95E+18,Yayyy loving my new cut and color by @glennellishair @georgepapanikolas,1618166974,14,1.54E+17,paigemackenzie,Paige Mackenzie ,6.85E+18,Big Bank Dance Challenge,Gabriel Luis Pascual,61500,20,142,287600
6.95E+18,MOM = made of money!!,1618083645,11,1.54E+17,paigemackenzie,Paige Mackenzie ,6.94E+18,Kids be like,the_mixedqueen,49700,417,194,257100
6.95E+18,@parkerpannell,1618009732,5,1.54E+17,paigemackenzie,Paige Mackenzie ,6.81E+18,original sound,SheboyganSmileCenter,37000,62,88,204100
6.95E+18,#duet with @lionsgate I dare you to get shocked too ⚡️⚡️ 🤷‍♀️ #Voyagers in theaters now #ad,1618001152,8,1.54E+17,paigemackenzie,Paige Mackenzie ,6.95E+18,original sound,Lionsgate,43600,4,57,222700
6.95E+18,Yeah I just don’t know about these...,1617904399,14,1.54E+17,paigemackenzie,Paige Mackenzie ,6.91E+18,dead man walking,favsoundds ,55100,22,370,224200
6.95E+18,Meet my twin sister 👭😁 #fyp #twin #clonewars #clone,1617828475,28,1.54E+17,paigemackenzie,Paige Mackenzie ,6.92E+18,original sound,"Summit Comedy, Inc.",45100,197,289,261400
6.95E+18,"I promise I actually tried, it just doesn’t taste good￼ 🤷‍♀️",1617742810,7,1.54E+17,paigemackenzie,Paige Mackenzie ,6.92E+18,original sound,Emma Horn,52400,112,214,272400
6.95E+18,I can do a lot in that short amount of time...,1617737195,15,1.54E+17,paigemackenzie,Paige Mackenzie ,6.71E+18,Dirty Harry,Gorillaz,44500,230,238,199200
6.95E+18,Uhhhhh,1617677472,10,1.54E+17,paigemackenzie,Paige Mackenzie ,6.88E+18,confident..Justin Bieber,⠀⠀⠀¡ Alice Barrett !,79500,75,239,381400
6.95E+18,Which would you pick?  1. A bf/gf 2. Win $5000 dollars💰 3. Free Chick-fil-A everyday for a year 😍,1617650755,11,1.54E+17,paigemackenzie,Paige Mackenzie ,6.94E+18,It Takes Two,Fiji Blue,37500,13,452,171700
6.95E+18,Yep going back to my room...,1617565652,14,1.54E+17,paigemackenzie,Paige Mackenzie ,6.92E+18,original sound,Ace♠️,87600,914,432,446400
6.95E+18,Food just hits different late at night 😁,1617474253,14,1.54E+17,paigemackenzie,Paige Mackenzie ,6.89E+18,original sound,Johnny Sibilly,70700,122,232,293300
6.95E+18,Cuddles at the end of the day is the bestttt thing ever ❤️,1617385509,12,1.54E+17,paigemackenzie,Paige Mackenzie ,6.93E+18,original sound,Zane Gentry,24000,19,124,112600
6.95E+18,Hahaha I just remembered this and was like “OMG I have to make a TikTok”,1617307028,10,1.54E+17,paigemackenzie,Paige Mackenzie ,6.73E+18, Shout Out to My Ex (Official Video),Little Mix ,38700,45,162,193400
6.95E+18,I’ve seen a couple of these videos on my fyp so I had to join 🤷‍♀️😁,1617303627,15,1.54E+17,paigemackenzie,Paige Mackenzie ,6.93E+18,Bongo cha-cha-cha - Remastered,Caterina Valente,48400,73,216,221400
6.95E+18,Send this to someone you miss 😢,1617131341,10,1.54E+17,paigemackenzie,Paige Mackenzie ,6.93E+18,I Wish I Could Hug You,MooooBub,31200,573,386,159600
6.95E+18,Nooo go away!,1617048609,5,1.54E+17,paigemackenzie,Paige Mackenzie ,6.93E+18,original sound,Christopher Colarusso,59800,136,250,297000
6.95E+18,Try not to be caught in the photo: Family Edition!! 🥇,1617046902,29,1.54E+17,paigemackenzie,Paige Mackenzie ,6.84E+18,Track Star,Mooski,72700,111,254,353100
6.94E+18,Yeahhh...,1616906980,7,1.54E+17,paigemackenzie,Paige Mackenzie ,6.81E+18,original sound,kourtney 🖤,44300,56,185,219100
6.94E+18,Why does this scare me for no reason ahaha 🤷‍♀️😂,1616869083,12,1.54E+17,paigemackenzie,Paige Mackenzie ,6.93E+18,original sound,chase,48800,25,194,221300
6.94E+18,Yeahhh this is how it is... 😢,1616793186,10,1.54E+17,paigemackenzie,Paige Mackenzie ,6.83E+18,original sound,Jaee🧚🏽‍♀️,47100,42,85,227100
6.94E+18,She never leaves me 😊❤️ #fyp #bestie #dog,1616779528,14,1.54E+17,paigemackenzie,Paige Mackenzie ,6.92E+18,"If The World Ended Tonight - From The Netflix Film ""To All The Boys: Always and Forever""",Jordan Suaste,23800,21,165,132400
6.94E+18,I know it’s not as good but I mean we can give it a shot lol #SugarCrash,1616697575,13,1.54E+17,paigemackenzie,Paige Mackenzie ,6.92E+18,SugarCrash!,ElyOtto,52900,103,445,265800
6.94E+18,I don’t come over that much... 🤭￼ #fyp #relatable @maverickbaker @cashbaker @katemaries,1616613750,12,1.54E+17,paigemackenzie,Paige Mackenzie ,6.79E+18,original sound,Kelz Wright,345200,696,800,2100000
6.94E+18,Ummm ouch this didn’t feel good 😫 @mychaeladeforgotten @maverickbaker,1616525562,8,1.54E+17,paigemackenzie,Paige Mackenzie ,6.90E+18,Ski Mask The Slump God – Foot Fungus,Kiersten,39500,23,135,236600
6.94E+18,Who relates?? #WaitAMinuteChallenge,1616437166,10,1.54E+17,paigemackenzie,Paige Mackenzie ,6.94E+18,Paper Cuts (feat. Wiz Khalifa),Casey Veggies,38100,27,187,198200
6.94E+18,Roommate Problems... 🙄 @parkerpannell @connorfinnerty_,1616263202,11,1.54E+17,paigemackenzie,Paige Mackenzie ,6.54E+18,Original Sound,Unknown,79500,47,153,375600
6.94E+18,Just dancing around the apartment lol #eatmyshortschallenge,1616202148,11,1.54E+17,paigemackenzie,Paige Mackenzie ,6.86E+18,Scoring,Kalan.FrFr,27800,39,123,176900
6.94E+18,Still a little salty about this one... 🤷‍♀️😁 @katemaries ￼@cashbaker,1616183172,10,1.54E+17,paigemackenzie,Paige Mackenzie ,6.76E+18,original sound,Lexi Bowers,299400,3446,4300,1200000
6.94E+18,You’re staying until I’m happy with the pictures!! @mychaeladeforgotten,1616008791,7,1.54E+17,paigemackenzie,Paige Mackenzie ,6.81E+18,original sound,Em Rothfield,23200,43,126,150000
6.94E+18,#stitch with @lucyhelenaa Ahahaha I ran out of things to say lol,1615927706,44,1.54E+17,paigemackenzie,Paige Mackenzie ,6.94E+18,original sound,Paige Mackenzie ,39500,20,120,193300
6.94E+18,Yikes this is a bad one... @katemaries @cailee.kennedy,1615920491,8,1.54E+17,paigemackenzie,Paige Mackenzie ,6.54E+18,Original Sound,Unknown,44100,23,102,254100
6.94E+18,Ayeee we did it!! @katemaries,1615835046,8,1.54E+17,paigemackenzie,Paige Mackenzie ,6.89E+18,original sound,jevanvlogs,448000,10800,17800,3000000
6.94E+18,Uhhh it’s Corona Time... wow 1 year ago already 😒,1615746479,13,1.54E+17,paigemackenzie,Paige Mackenzie ,6.94E+18,original sound,Paige Mackenzie ,532100,1816,2392,5800000
6.94E+18,Haha works everytime 😁😉,1615662815,12,1.54E+17,paigemackenzie,Paige Mackenzie ,2.22E+17,Mama Said,Lukas Graham,72100,68,131,318900
6.94E+18,Hahaha this dude 😁😁😁,1615581675,15,1.54E+17,paigemackenzie,Paige Mackenzie ,6.78E+18,Cloud 9,Beach Bunny,32500,17,103,194300
6.94E+18,But sometimes I just like to stay on the phone just cause 🤷‍♀️😊 @jacemcqueary #fyp #ft #bf #longdistance,1615495122,15,1.54E+17,paigemackenzie,Paige Mackenzie ,6.81E+18,original sound,Coach!,140200,4432,564,641000
6.94E+18,"Ughhh I hate this, like bro now I’m not in the mood 🤦‍♀️",1615412680,25,1.54E+17,paigemackenzie,Paige Mackenzie ,6.89E+18,original sound,Vic So Valid‼️,42900,256,262,261500
6.94E+18,Don’t messed with my dog 😠😁,1615320131,7,1.54E+17,paigemackenzie,Paige Mackenzie ,6.87E+18,original sound,Katalyst_224,1700000,39400,7510,12100000
6.94E+18,This is always sooo awkward 🤦‍♀️😳 @tonesandi #flyaway,1615233058,14,1.54E+17,paigemackenzie,Paige Mackenzie ,6.89E+18,Fly Away,Tones and I,38500,83,267,273900
6.94E+18,#DisneyxCASETiFY Don't miss out!✨ Sign up for the waitlist now at casetify.com/disney-paige #ad,1615145965,21,1.54E+17,paigemackenzie,Paige Mackenzie ,6.88E+18,all these videos are so cute guys,meow,22000,52,67,213400
6.94E+18,My Favorite poses ☺️ #slidethru,1615065423,12,1.54E+17,paigemackenzie,Paige Mackenzie ,6.93E+18,Slide Thru,Mills,54100,48,91,311000
6.94E+18,"Ughh so annoying, remember bf’s are only￼ temporary sometimes 🤷‍♀️ #easyinthe90s #ad",1614978849,15,1.54E+17,paigemackenzie,Paige Mackenzie ,6.82E+18,Breaking Up Was Easy In The 90's,Sam Hunt,17500,41,128,154300
6.94E+18,The only time she wants me is when I have food 🤷‍♀️🙄 ￼,1614973011,9,1.54E+17,paigemackenzie,Paige Mackenzie ,6.90E+18,original sound,Matt Taylor,27000,64,76,177600
6.94E+18,"I’m holding a Cutest Pet Challenge on the Compete App where you can win Cash Prizes, link in bio. ✨ @compete_hq #fyp #challenges",1614896772,14,1.54E+17,paigemackenzie,Paige Mackenzie ,6.82E+18,Coming of Age,Blondes,9606,5,31,96100
6.94E+18,"Oops, yeahh he doesn’t like you...",1614889209,10,1.54E+17,paigemackenzie,Paige Mackenzie ,6.58E+18,original sound,☪︎ sakari goddess ❀,23600,57,89,138900
6.94E+18,I was sore from running so i thought i’d swing some...! 🏃‍♀️,1614883170,15,1.54E+17,paigemackenzie,Paige Mackenzie ,6.84E+18,Track Star,Mooski,15500,29,63,101600
6.94E+18,You can obviously tell which one of us doesn’t work out... me ahaha ￼@sarati,1614807815,20,1.54E+17,paigemackenzie,Paige Mackenzie ,6.91E+18,Paparazzi,Kim Dracula,82500,161,251,407200
6.94E+18,Already for my day out #ootd #fyp #transiton,1614805786,13,1.54E+17,paigemackenzie,Paige Mackenzie ,6.93E+18,Bad Girl,Daya,21500,45,89,131300
6.93E+18,I challenge y’all to try the #headshouldersdancechallenge 💛,1614636964,10,1.54E+17,paigemackenzie,Paige Mackenzie ,6.93E+18,original sound,Paige Mackenzie ,16700,30,87,116300
6.93E+18,This could be us 🥺 Ughh I hate video games @jacemcqueary,1614629979,13,1.54E+17,paigemackenzie,Paige Mackenzie ,6.79E+18,original sound,James Blake,71700,68,164,368100
6.93E+18,My girl 🐶✨ #showusyourhappy,1614548386,14,1.54E+17,paigemackenzie,Paige Mackenzie ,6.93E+18,Pura Vida Feel Like By Andrey Azizov,puravida,54700,45,181,321500
6.93E+18,Summer is always the best time of year!! ☀️ #johnhughes #maisiepeters @maisiehpeters ￼,1614466964,21,1.54E+17,paigemackenzie,Paige Mackenzie ,6.93E+18,John Hughes Movie,Maisie Peters,35800,36,170,217500
6.93E+18,Bribing him is the only way to get him to hang with me￼￼ 😁🤷‍♀️ @corbin.brock,1614461330,15,1.54E+17,paigemackenzie,Paige Mackenzie ,6.79E+18,Cannibal by Kesha,rapidsongs ,436400,3856,5945,4100000
6.93E+18,,1614288730,15,1.54E+17,paigemackenzie,Paige Mackenzie ,6.89E+18,Sober as a Drunk,Kameron Marlowe,20000,67,219,124600
6.93E+18,My name is Skylar.. well not really lol @sarati,1614285429,15,1.54E+17,paigemackenzie,Paige Mackenzie ,17443837,Original Sound,Unknown,32600,77,140,224900
6.93E+18,She doesn’t want my love she just wants to play ball 🎾 #loveyoutoomuch,1614126276,9,1.54E+17,paigemackenzie,Paige Mackenzie ,6.93E+18,Too Much,Dimitri Vegas & Like Mike & DVBBS & Roy Woods,60400,75,246,257800
6.93E+18,"The worst feeling everrr, it’s so awkward ahhhh @sarati",1614111879,8,1.54E+17,paigemackenzie,Paige Mackenzie ,6.88E+18,brandy running and crying,brandy running and crying,60800,90,323,329800
6.93E+18,Feels good until I get my credit card bill at the end of the month￼... 🙄😬,1613935141,9,1.54E+17,paigemackenzie,Paige Mackenzie ,6.92E+18,Sound credit xxtristanxo,Alexa ,77500,73,164,347000
6.93E+18,Meet my new roomies 😁😊 #fyp #foryoupage #comedy @sarati,1613848462,29,1.54E+17,paigemackenzie,Paige Mackenzie ,6.81E+18,original sound,jamie ➿,3900000,83900,25800,15600000
6.93E+18,Ouchhh this didn’t really work out...,1613776611,12,1.54E+17,paigemackenzie,Paige Mackenzie ,6.59E+18,Oh No,Kreepa,74700,31,127,319700
6.93E+18,Little glow up ✨,1613764376,14,1.54E+17,paigemackenzie,Paige Mackenzie ,6.92E+18,Roots,Lathan Warlick & RaeLynn,41000,17,140,201600
6.93E+18,Just checking... 😬,1613682146,7,1.54E+17,paigemackenzie,Paige Mackenzie ,6.88E+18,original sound,Molly Dee,50500,44,172,248800
6.93E+18,The best feeling 🥰 #longdistance @jacemcqueary,1613678954,11,1.54E+17,paigemackenzie,Paige Mackenzie ,6.83E+18,fragile,favsoundds ,86600,79,235,371300
6.93E+18,She is short tho 😬,1613597385,10,1.54E+17,paigemackenzie,Paige Mackenzie ,6.91E+18,original sound,tlc,46600,258,549,258100
6.93E+18,Ughhh I hate this #fyp #relatable,1613502801,8,1.54E+17,paigemackenzie,Paige Mackenzie ,6.91E+18,i am the most swaggy,luke,52700,49,327,251000
6.93E+18,Us trying to be mean girls... @sarati,1613419519,11,1.54E+17,paigemackenzie,Paige Mackenzie ,6.78E+18,Kesha - Take It Off,叶子yezi,40200,60,162,232000
6.93E+18,Us trying to be cute lol 🥰 #valentinesday,1613338323,13,1.54E+17,paigemackenzie,Paige Mackenzie ,6.88E+18,If You Love Her,Forest Blakk,32200,24,110,161100
6.93E+18,Even on Valentines 🙄🤦‍♀️ @jacemcqueary @jason.cranfill,1613328494,8,1.54E+17,paigemackenzie,Paige Mackenzie ,2.43E+17,Pretty Boy Swag,Soulja Boy,64500,176,173,279200
6.93E+18,Haha when I got home I told them it was a prank 😁🤷‍♀️ ￼,1613167539,20,1.54E+17,paigemackenzie,Paige Mackenzie ,6.93E+18,sorry mom and dad by liddy clark,Liddy Clark ,43100,31,96,280800
6.93E+18,Outfit decisions are the hardest thing in the morning 😳😭,1613160478,10,1.54E+17,paigemackenzie,Paige Mackenzie ,6.80E+18,original sound,Blushing Brunette,47200,52,125,223800
6.93E+18,I was forget which clothes I’ve loaned out to friends lol @sarati ￼,1613075922,17,1.54E+17,paigemackenzie,Paige Mackenzie ,6.87E+18,original sound,Austin Maguire ,188100,2704,2245,1000000
6.93E+18,"#duet with @tmobile Hey T-Mobile, Is this really how they met? Haha  #LeaderIn5G #tmobilepartner",1612989056,59,1.54E+17,paigemackenzie,Paige Mackenzie ,6.93E+18,original sound,T-Mobile,28900,12,87,142800
6.93E+18,Late night food just hits different 🍟🍪🍕🧁 @sarati,1612985158,13,1.54E+17,paigemackenzie,Paige Mackenzie ,6.73E+18,original sound,Emily & Lynsie,339400,8756,10100,1600000
